#,Título
558,"Maou Gun Saikyou no Majutsushi wa Ningen datta"
559,"MARIDO VILLANO, CON LA QUÉ ESTÁS OBSESIONADO ESTÁ EN OTRA PARTE"
560,"Martial Arts Reigns"
561,"Martial Peak"
562,"Mas que hermanos"
563,"Maseki Gurume: Comer Poder Mágico Me Hizo Más Fuerte"
564,"Masters of Masturbation"
565,"Me Convertí En La Amiga Del Protagonista Masculino"
566,"Sinceramente: me convertí en la mucama del duque"
567,"Me convertí en la esposa del monstruoso príncipe heredero "
568,"Me Convertí En La Esposa Del Protagonista Masculino"
569,"Me convertí en la madre de un villano"
570,"Me divorciaré del hermano Siscon de la protagonista femenina"
571,"Me he Convertido en el Rey Demonio Nivel 999"
572,"Meccha Shoukan Sareta Ken "
573,"No es la primera vez de Meguro-san"
574,"Memesis"
575,"MEMORIZE"
576,"Me desperté pilotando la nave espacial más poderosa, así que me hice mercenario espacial"
577,"Malos pensamientos"
578,"Soy el Rey Demonio. Me volví a casar con la madre de una heroína, así que ella se convirtió en mi hijastra"
579,"MAOU NI NATTA NODE, DUNGEON TSUKUTTE JINGAI MUSUME TO HONOBONO SURU"
580,"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?"
581,"MAOU-SAMA NO MACHIZUKURI! SAIKYOU NO DANJON WA KINDAI TOSHI"
582,"Maou Gun Saikyou no Majutsushi wa Ningen datta"
583,"MARIDO VILLANO, CON LA QUÉ ESTÁS OBSESIONADO ESTÁ EN OTRA PARTE"
584,"Martial Arts Reigns"
585,"Martial Peak"
586,"Mas que hermanos"
587,"Maseki Gurume: Comer Poder Mágico Me Hizo Más Fuerte"
588,"Masters of Masturbation"
589,"Me Convertí En La Amiga Del Protagonista Masculino"
590,"Sinceramente: me convertí en la mucama del duque"
591,"Me convertí en la esposa del monstruoso príncipe heredero "
592,"Me Convertí En La Esposa Del Protagonista Masculino"
593,"Me convertí en la madre de un villano"
594,"Me divorciaré del hermano Siscon de la protagonista femenina"
595,"Me he Convertido en el Rey Demonio Nivel 999"
596,"Meccha Shoukan Sareta Ken "
597,"No es la primera vez de Meguro-san"
598,"Memesis"
599,"MEMORIZE"
600,"Me desperté pilotando la nave espacial más poderosa, así que me hice mercenario espacial"
601,"Mi Hija es el Jefe Final"
602,"Mi Mamá Se Comprometió Por Medio De Un Acuerdo"
603,"My First Time is with... My Little Sister?! "
604,"Mi prometido me engañó con la protagonista"
605,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu"
606,"Mina"
607,"Miracle App Store"
608,"Mis estudiantes "
609,"Mis habilidades pasivas son invencibles"
610,"Mis Suegros están Obsesionados Conmigo"
611,"Mishiranu Joshikousei ni Isourousareta Mangaka no Hanashi"
612,"Miss Mystic"
613,"Mushoku Tensei: Redundancy"
614,"Mushoku Tensei: Eris en Serio Afila sus Colmillos"
615,"Mushoku Tensei: Isekai Ittara Honki Dasu - Shitsui no Majutsushi-hen"
616,"Mushoku Tensei - Roxy datte Honki desu"
617,"Maldita reencarnación"
618,"Mi vida escolar pretendiendo ser una persona inútil"
619,"My Love Doll"
620,"My secret Brother"
621,"My Succubus Girlfriend"
622,"Nageki no Bourei wa Intai Shitai - Saijiyaku Hanta ni Yoru Saikiyou Patei Ikusei Jutsu"
623,"Nande koko ni sensei ga!?"
624,"The Impregnable Demon King's Castle and the Expelled Black Mage of the Hero's Party "
625,"Mi Hija es el Jefe Final"
626,"Mi Mamá Se Comprometió Por Medio De Un Acuerdo"
627,"My First Time is with... My Little Sister?! "
628,"Mi prometido me engañó con la protagonista"
629,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu"
630,"Mina"
631,"Miracle App Store"
632,"Mis estudiantes "
633,"Mis habilidades pasivas son invencibles"
634,"Mis Suegros están Obsesionados Conmigo"
635,"Mishiranu Joshikousei ni Isourousareta Mangaka no Hanashi"
636,"Miss Mystic"
637,"Mushoku Tensei: Redundancy"
638,"Mushoku Tensei: Eris en Serio Afila sus Colmillos"
639,"Mushoku Tensei: Isekai Ittara Honki Dasu - Shitsui no Majutsushi-hen"
640,"Mushoku Tensei - Roxy datte Honki desu"
641,"Maldita reencarnación"
642,"Mi vida escolar pretendiendo ser una persona inútil"
643,"My Love Doll"
644,"My secret Brother"
645,"My Succubus Girlfriend"
646,"Nageki no Bourei wa Intai Shitai - Saijiyaku Hanta ni Yoru Saikiyou Patei Ikusei Jutsu"
647,"Nande koko ni sensei ga!?"
648,"The Impregnable Demon King's Castle and the Expelled Black Mage of the Hero's Party "
649,"Naruto Gaiden: Nanadaime Hokage to Akairo no Hanatsuzuki"
650,"Naze Boku no Sekai wo Daremo Oboeteinai no ka?"
651,"Invoqué al diablo para hacer realidad mi deseo, pero era muy hermosa, así que me casé con ella ~ Mi nueva esposa es el diablo ~"
652,"Negocio Matrimonial"
653,"Netorare Manga no Kuzu Otoko ni Tensei shita Hazu ga Heroine ga Yottekuru Ken"
654,"Haitteru...! Otto no Me no Mae de Aragaenai Netori Esthe"
655,"El caso de un otaku de Animes Domingueros, Reencarnado como el Villano y Aplastando sus Banderas de Destrucción"
656,"Un adolescente que ha reencarnado dos veces vive pacíficamente como un aventurero de rango S"
657,"Nidome no Jinsei wo Isekai de"
658,"Nidome no Yuusha"
659,"Seoul Station Necromancer"
660,"Ningen Fushin no Boukenshatachi ga Sekai o Sukuu Youdesu"
661,"Nisekoi"
662," Nito No Taidana Isekai Shoukougun: Sai Jakushoku ""Healer"" Nano Ni Saikyou Wa Desu Ka?"
663,"Noa-senpai wa Tomodachi"
664,"Nyanta & Pomeco: Ahora es Demasiado Tarde para Decir que me Crees."
665,"¿Por qué estás tan obsesionado con rechazar el afecto?"
666,"El misterioso trabajo llamado Oda Nobunaga resulto ser mas tramposo que espadachín mágico, así que decidí crear un reino"
667,"Oi, Hazure Skill da to Omowareteita “Cheat Code Sousa” ga Bakemono Sugiru n da ga."
668,"Okaeri, Papa"
669,"Ore dake Haireru Kakushi Dungeon: Kossori Kitaete Sekai Saikyou"
670,"Ore wa Seikan Kokka no Akutoku Ryoushu!"
671," Ore wa Subete wo “Parry” Suru"
672,"Ore wo Suki Nano wa Omae Dake ka yo"
673,"Naruto Gaiden: Nanadaime Hokage to Akairo no Hanatsuzuki"
674,"Naze Boku no Sekai wo Daremo Oboeteinai no ka?"
675,"Invoqué al diablo para hacer realidad mi deseo, pero era muy hermosa, así que me casé con ella ~ Mi nueva esposa es el diablo ~"
676,"Negocio Matrimonial"
677,"Netorare Manga no Kuzu Otoko ni Tensei shita Hazu ga Heroine ga Yottekuru Ken"
678,"Haitteru...! Otto no Me no Mae de Aragaenai Netori Esthe"
679,"El caso de un otaku de Animes Domingueros, Reencarnado como el Villano y Aplastando sus Banderas de Destrucción"
680,"Un adolescente que ha reencarnado dos veces vive pacíficamente como un aventurero de rango S"
681,"Nidome no Jinsei wo Isekai de"
682,"Nidome no Yuusha"
683,"Seoul Station Necromancer"
684,"Ningen Fushin no Boukenshatachi ga Sekai o Sukuu Youdesu"
685,"Nisekoi"
686," Nito No Taidana Isekai Shoukougun: Sai Jakushoku ""Healer"" Nano Ni Saikyou Wa Desu Ka?"
687,"Noa-senpai wa Tomodachi"
688,"Nyanta & Pomeco: Ahora es Demasiado Tarde para Decir que me Crees."
689,"¿Por qué estás tan obsesionado con rechazar el afecto?"
690,"El misterioso trabajo llamado Oda Nobunaga resulto ser mas tramposo que espadachín mágico, así que decidí crear un reino"
691,"Oi, Hazure Skill da to Omowareteita “Cheat Code Sousa” ga Bakemono Sugiru n da ga."
692,"Okaeri, Papa"
693,"Ore dake Haireru Kakushi Dungeon: Kossori Kitaete Sekai Saikyou"
694,"Ore wa Seikan Kokka no Akutoku Ryoushu!"
695," Ore wa Subete wo “Parry” Suru"
696,"Ore wo Suki Nano wa Omae Dake ka yo"
697,"Oretachi no Party wa Machigatteiru"
698,"Osaka"
699,"Oshi no Ko"
700,"Otaku ni Yasashii Gyaru wa Inai!?"
701,"Registros de supervivencia del Rey de la Espada del Otro Mundo"
702,"Otomege Sekai wa Mob ni Kibishii Sekai desu"
703,"El Irregular de la Real Academia Mágica"
704,"Overgeared"
705,"Owari no Seraph"
706,"Parallel Paradise"
707,"Party kara Tsuihou Sareta Sono Chiyushi, Jitsu wa Saikyou Nitsuki"
708,"Pasante de Buceo"
709,"Perfect Half"
710,"No hay lugar para las falsificaciones"
711,"Gacha infinito"
712,"Plunderer"
713,"POR CIERTO, AMANTE DEL DRAGÓN!"
714,"Por Mi Hermano, Conquistaré Al Protagonista Masculino"
715,"Presidente del Comité, ¿no acabas de masturbarte en el baño? Puedo ver el número de veces que la gente tiene un orgasmo"
716,"Qishi Huanxiang Ye"
717,"Rain"
718," The Unsuccessful Yet Academically Unparalleled Sage ~A Cheating S-Rank Sorcerer's Post-Rebirth Adventurer Log~"
719,"Rakudai Kishi no Cavalry"
720,"Re:Monster"
721,"Oretachi no Party wa Machigatteiru"
722,"Osaka"
723,"Oshi no Ko"
724,"Otaku ni Yasashii Gyaru wa Inai!?"
725,"Registros de supervivencia del Rey de la Espada del Otro Mundo"
726,"Otomege Sekai wa Mob ni Kibishii Sekai desu"
727,"El Irregular de la Real Academia Mágica"
728,"Overgeared"
729,"Owari no Seraph"
730,"Parallel Paradise"
731,"Party kara Tsuihou Sareta Sono Chiyushi, Jitsu wa Saikyou Nitsuki"
732,"Pasante de Buceo"
733,"Perfect Half"
734,"No hay lugar para las falsificaciones"
735,"Gacha infinito"
736,"Plunderer"
737,"POR CIERTO, AMANTE DEL DRAGÓN!"
738,"Por Mi Hermano, Conquistaré Al Protagonista Masculino"
739,"Presidente del Comité, ¿no acabas de masturbarte en el baño? Puedo ver el número de veces que la gente tiene un orgasmo"
740,"Qishi Huanxiang Ye"
741,"Rain"
742," The Unsuccessful Yet Academically Unparalleled Sage ~A Cheating S-Rank Sorcerer's Post-Rebirth Adventurer Log~"
743,"Rakudai Kishi no Cavalry"
744,"Re:Monster"
745,"Reajuste de la mazmorra"
746," Realmente, ¡Me encanta! "
747,"Renacimiento Del Emperador"
748,"Reborn 80.000 Years"
749,"Reencarnado en un genio prodigio de una familia prestigiosa"
750,"Reborn :House of revenge"
751,"Rebuild World"
752,"Red Storm"
753,"Reencarnado "
754,"Regrese como un chamán de clase FFF"
755,"Regresión del bastardo del clan de la espada"
756,"El renacimiento del archimago del grupo del héroe"
757,"Me Convertiré en una Villana que pasará a la Historia, Mientras más Villana sea, más se fijará el Príncipe en mí."
758,"Release that witch"
759,"Nueva vida del jugador"
760,"ADONIS"
761,"The Reincarnated Inferior Magic Swordsman"
762,"The Reincarnation Magician Of The Inferior Eyes"
763,"El regreso del jugador congelado"
764,"Crónicas del regreso del dios marcial"
765,"Regreso del mundo de los inmortales."
766,"La venganza del sabueso de sangre de hierro"
767,"Reversi (Eun Song)"
768,"Rey No Muerto ~Un aventurero de bajo rango, con el poder de los monstruos, se vuelve imbatible~"
769,"Reajuste de la mazmorra"
770," Realmente, ¡Me encanta! "
771,"Renacimiento Del Emperador"
772,"Reborn 80.000 Years"
773,"Reencarnado en un genio prodigio de una familia prestigiosa"
774,"Reborn :House of revenge"
775,"Rebuild World"
776,"Red Storm"
777,"Reencarnado "
778,"Regrese como un chamán de clase FFF"
779,"Regresión del bastardo del clan de la espada"
780,"El renacimiento del archimago del grupo del héroe"
781,"Me Convertiré en una Villana que pasará a la Historia, Mientras más Villana sea, más se fijará el Príncipe en mí."
782,"Release that witch"
783,"Nueva vida del jugador"
784,"ADONIS"
785,"The Reincarnated Inferior Magic Swordsman"
786,"The Reincarnation Magician Of The Inferior Eyes"
787,"El regreso del jugador congelado"
788,"Crónicas del regreso del dios marcial"
789,"Regreso del mundo de los inmortales."
790,"La venganza del sabueso de sangre de hierro"
791,"Reversi (Eun Song)"
792,"Rey No Muerto ~Un aventurero de bajo rango, con el poder de los monstruos, se vuelve imbatible~"
793,"Rise of The Demon King"
794,"Roomie"
795,"S Rank Boukensha de aru Ore no Musume-tachi wa Juudo no Father Con deshita"
796,"S-Rank Party kara Kaiko sareta ""Jugushi"": ""Noroi no Item"" shika Tsukuremasen ga, Sono Seinou wa Artifact-kyuu nari......! "
797,"Cuando traté de fortalecer mi ""espada oxidada"", se convirtió en una poderosa espada mágica"
798,"Sachi-iro no One Room"
799,"Saijaku teima wa gomi hiroi no tabi o hajimemashita . "
800,"Saikyou Degarashi Ouji no An’yaku Teii Arasoi Munou wo Enjiru SS Rank Ouji wa Koui Keishou-sen wo Kage kara Shihai Suru"
801,"Saikyou Mahoushi no Inton Keikaku"
802,"The Strongest Wizard Becomes Guardsman"
803,"Saikyou no Shien-shoku ""Wajutsushi"" Dearu Ore wa Sekai Saikyou Clan wo Shitagaeru"
804,"Saikyou no Shuzoku ga Ningen Datta Ken"
805," Salvador «Mesías» ~El antiguo héroe que salvó otro mundo no tiene rival en el mundo real lleno de monstruos~"
806,"Sayounara Ryuusei, Konnichiwa Jinsei"
807,"Segunda vida para ser un ranker"
808,"Clases Secretas"
809,"Sekai de Tadahitori no Mamono Tsukai ~ Tenshoku Shitara Maou ni Machigawa Remashita"
810,"Sekai Saikyou no Assassin, Isekai Kizoku ni Tensei Suru"
811,"Sekai Saikyou no Doryokuka: Sainou ga (Doryoku) Datta no de Kouritsu Yoku Kikakugai no Doryoku o Shitemiru"
812,"El mayordomo más fuerte del mundo"
813,"Aquel que Sube de Nivel más Rápido "
814,"Senryu Shoujo"
815,"Sensei wa Koi wo Oshierarenai"
816,"Sentai Daishikkaku"
817,"Rise of The Demon King"
818,"Roomie"
819,"S Rank Boukensha de aru Ore no Musume-tachi wa Juudo no Father Con deshita"
820,"S-Rank Party kara Kaiko sareta ""Jugushi"": ""Noroi no Item"" shika Tsukuremasen ga, Sono Seinou wa Artifact-kyuu nari......! "
821,"Cuando traté de fortalecer mi ""espada oxidada"", se convirtió en una poderosa espada mágica"
822,"Sachi-iro no One Room"
823,"Saijaku teima wa gomi hiroi no tabi o hajimemashita . "
824,"Saikyou Degarashi Ouji no An’yaku Teii Arasoi Munou wo Enjiru SS Rank Ouji wa Koui Keishou-sen wo Kage kara Shihai Suru"
825,"Saikyou Mahoushi no Inton Keikaku"
826,"The Strongest Wizard Becomes Guardsman"
827,"Saikyou no Shien-shoku ""Wajutsushi"" Dearu Ore wa Sekai Saikyou Clan wo Shitagaeru"
828,"Saikyou no Shuzoku ga Ningen Datta Ken"
829," Salvador «Mesías» ~El antiguo héroe que salvó otro mundo no tiene rival en el mundo real lleno de monstruos~"
830,"Sayounara Ryuusei, Konnichiwa Jinsei"
831,"Segunda vida para ser un ranker"
832,"Clases Secretas"
833,"Sekai de Tadahitori no Mamono Tsukai ~ Tenshoku Shitara Maou ni Machigawa Remashita"
834,"Sekai Saikyou no Assassin, Isekai Kizoku ni Tensei Suru"
835,"Sekai Saikyou no Doryokuka: Sainou ga (Doryoku) Datta no de Kouritsu Yoku Kikakugai no Doryoku o Shitemiru"
836,"El mayordomo más fuerte del mundo"
837,"Aquel que Sube de Nivel más Rápido "
838,"Senryu Shoujo"
839,"Sensei wa Koi wo Oshierarenai"
840,"Sentai Daishikkaku"
841,"Sex In The Sleeping Bag"
842,"SEX IS PART OF UNDERCOVER AGENT'S JOB?"
843,"Sexo toda la noche con la polla más grande"
844,"Shame Room"
845,"Shangri-La Frontier: Kusoge Hunter, Kami ge ni Idoman to su"
846,"Shen Yin Wang Zuo"
847,"Sheng Wang"
848,"Shi ni Modori, Subete wo Sukuu Tame ni Saikyou He a Itaru"
849,"Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem Zukuri"
850,"Shikkaku Mon no Saikyou Kenja - Sekai Saikyou no Kenja ga Sara ni Tsuyoku naru Tame ni Tensei Shimashita"
851,"She Is In Love with the Mob"
852," Shin no Jitsuryoku wa Girigiri Made Kakushite Iyou to Omou"
853,"Shingeki no Kyojin"
854,"Shishidou-san ni Shikararetai"
855,"Shokei Sareta Kenja wa Lich ni Tensei Shite Shinryaku Sensou wo Hajimaru"
856,"Shonen no Abyss"
857,"Showtime! Uta no Onee-san Datte Shitai"
858,"World’s End Harem"
859,"Los Secretos de la Bruja Silenciosa."
860,"Sirena"
861,"SISTERS AND FATHER"
862,"SISTERS WIVE"
863,"Skeleton Soldier"
864,"Solo Leveling"
865,"Sex In The Sleeping Bag"
866,"SEX IS PART OF UNDERCOVER AGENT'S JOB?"
867,"Sexo toda la noche con la polla más grande"
868,"Shame Room"
869,"Shangri-La Frontier: Kusoge Hunter, Kami ge ni Idoman to su"
870,"Shen Yin Wang Zuo"
871,"Sheng Wang"
872,"Shi ni Modori, Subete wo Sukuu Tame ni Saikyou He a Itaru"
873,"Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem Zukuri"
874,"Shikkaku Mon no Saikyou Kenja - Sekai Saikyou no Kenja ga Sara ni Tsuyoku naru Tame ni Tensei Shimashita"
875,"She Is In Love with the Mob"
876," Shin no Jitsuryoku wa Girigiri Made Kakushite Iyou to Omou"
877,"Shingeki no Kyojin"
878,"Shishidou-san ni Shikararetai"
879,"Shokei Sareta Kenja wa Lich ni Tensei Shite Shinryaku Sensou wo Hajimaru"
880,"Shonen no Abyss"
881,"Showtime! Uta no Onee-san Datte Shitai"
882,"World’s End Harem"
883,"Los Secretos de la Bruja Silenciosa."
884,"Sirena"
885,"SISTERS AND FATHER"
886,"SISTERS WIVE"
887,"Skeleton Soldier"
888,"Solo Leveling"
889,"Solo leveling: Ragnarok"
890,"Sólo yo conozco mi corrida en su cara"
891,"Sólo yo puedo hablar el antiguo lenguaje de la magia"
892,"Soltero en el campo"
893,"Sono Bisque Doll wa Koi wo Suru"
894,"Sono Monban, Saikyou Nitsuki: Tsuihou Sareta Bougyo Ryoku 9999 no Senshi, Ou Miyako no Monban Toshite Musou Suru"
895,"Sorbete de melocotón "
896,"Sore ga Kanojo no Seigi nara"
897,"Sousou no Frieren"
898,"Soy hija de esta casa"
899,"Sozai Saishuka no Isekai Ryokouki"
900,"Spirit Sword Sovereign"
901,"SPY×FAMILY"
902,"Stalkers"
903,"Star Martial God Technique"
904,"Tatoeba Ore ga, Champion kara Oujo no Himo ni Job Change Shita to Shite"
905,"Strongest Abandoned Son"
906," Suterare Yuusha wa Kitakuchuu"
907,"Suterareta Tensei Kenja ~Mamono no Mori de Saikyou no Dai Ma Teikoku wo Tsukuriageru~"
908,"Sword Art Online: Project Alicization"
909,"Taida na Akujoku Kizoku ni Tensei Shita Ore, Scenario wo Bukkowa Shitara Kikaku-gai no Maryoku de Saikyou ni Natta"
910,"Takarakuji de 40-oku Atattandakedo Isekai ni Ijuu Suru"
911,"Demonic Housekeeper"
912,"Tales of Demons and Gods"
913,"Solo leveling: Ragnarok"
914,"Sólo yo conozco mi corrida en su cara"
915,"Sólo yo puedo hablar el antiguo lenguaje de la magia"
916,"Soltero en el campo"
917,"Sono Bisque Doll wa Koi wo Suru"
918,"Sono Monban, Saikyou Nitsuki: Tsuihou Sareta Bougyo Ryoku 9999 no Senshi, Ou Miyako no Monban Toshite Musou Suru"
919,"Sorbete de melocotón "
920,"Sore ga Kanojo no Seigi nara"
921,"Sousou no Frieren"
922,"Soy hija de esta casa"
923,"Sozai Saishuka no Isekai Ryokouki"
924,"Spirit Sword Sovereign"
925,"SPY×FAMILY"
926,"Stalkers"
927,"Star Martial God Technique"
928,"Tatoeba Ore ga, Champion kara Oujo no Himo ni Job Change Shita to Shite"
929,"Strongest Abandoned Son"
930," Suterare Yuusha wa Kitakuchuu"
931,"Suterareta Tensei Kenja ~Mamono no Mori de Saikyou no Dai Ma Teikoku wo Tsukuriageru~"
932,"Sword Art Online: Project Alicization"
933,"Taida na Akujoku Kizoku ni Tensei Shita Ore, Scenario wo Bukkowa Shitara Kikaku-gai no Maryoku de Saikyou ni Natta"
934,"Takarakuji de 40-oku Atattandakedo Isekai ni Ijuu Suru"
935,"Demonic Housekeeper"
936,"Tales of Demons and Gods"
937,"Tanaka The Wizard"
938,"Tate no Yuusha no Nariagari"
939,"Teacher Punishment"
940,"Una chica linda me miro en mi nueva escuela, pero resulto ser mi amiga de la infancia que solía pensar que era un chico"
941,"Tenkuu no Shiro o Moratta no de Isekai de Tanoshiku Asobitai"
942,"Life as a Reincarnated Sage in Another World~ Gaining a Second Profession and Becoming the Strongest in the World~"
943,"Tensei Kizoku no Isekai Boukenroku ~Jichou wo Shiranai Kamigami no Shito~"
944,"Tensei kizoku kantei sukiru de nariagaru"
945,"La lucha de ser reencarnada como la hija del Marqués: ¡Me enfrentaré a lo que venga!"
946,"Tensei Saki ga Zannen Ouji Datta Ken: Ima wa Fukkin 1-kai mo Dekinai kedo Yasete Isekai Sukuimasu"
947,"Tensei Shitara dai Nana Ouji dattanode, Kimamani Majutsu o Kiwamemasu"
948,"Tensei Shitara Dragon No Tamago Datta - Saikyou Igai Mezasa Nee"
949,"Tensei Shitara Slime Datta Ken"
950,"Terminé con mi esposo, ahora iré a hacer dinero"
951,"Terminé entrando en el mundo del Murim"
952,"La regresión 100 del jugador de nivel máximo"
953,"El restaurante del mago"
954,"Estándar de la reencarnación"
955,"A boy in a school for girls"
956,"La constelación que regreso del infierno"
957,"The Ceo's Pregnant Wife "
958,"THE CIRCUMSTANCES OF A TRUE VILLAIN"
959,"Me convertí en un cuervo"
960,"El Rey Demonio invadido por héroes"
961,"Tanaka The Wizard"
962,"Tate no Yuusha no Nariagari"
963,"Teacher Punishment"
964,"Una chica linda me miro en mi nueva escuela, pero resulto ser mi amiga de la infancia que solía pensar que era un chico"
965,"Tenkuu no Shiro o Moratta no de Isekai de Tanoshiku Asobitai"
966,"Life as a Reincarnated Sage in Another World~ Gaining a Second Profession and Becoming the Strongest in the World~"
967,"Tensei Kizoku no Isekai Boukenroku ~Jichou wo Shiranai Kamigami no Shito~"
968,"Tensei kizoku kantei sukiru de nariagaru"
969,"La lucha de ser reencarnada como la hija del Marqués: ¡Me enfrentaré a lo que venga!"
970,"Tensei Saki ga Zannen Ouji Datta Ken: Ima wa Fukkin 1-kai mo Dekinai kedo Yasete Isekai Sukuimasu"
971,"Tensei Shitara dai Nana Ouji dattanode, Kimamani Majutsu o Kiwamemasu"
972,"Tensei Shitara Dragon No Tamago Datta - Saikyou Igai Mezasa Nee"
973,"Tensei Shitara Slime Datta Ken"
974,"Terminé con mi esposo, ahora iré a hacer dinero"
975,"Terminé entrando en el mundo del Murim"
976,"La regresión 100 del jugador de nivel máximo"
977,"El restaurante del mago"
978,"Estándar de la reencarnación"
979,"A boy in a school for girls"
980,"La constelación que regreso del infierno"
981,"The Ceo's Pregnant Wife "
982,"THE CIRCUMSTANCES OF A TRUE VILLAIN"
983,"Me convertí en un cuervo"
984,"El Rey Demonio invadido por héroes"
985,"El Rey Demonio III"
986,"Cómo sobrevivir siendo un dragón con tiempo límite"
987,"No quiero ser la nuera adoptiva del duque"
988,"The Girl Next Door "
989,"The Girls’ Nest"
990,"El gran duque del norte"
991,"Heroe, regresa"
992,"The Hunter"
993,"Una princesa que trabaja duro por su favorito"
994,"Mago infinito"
995,"El retorno del legendario caballero de la lanza"
996,"The Lord of No Boundary"
997,"The Magic Chef of Ice and Fire"
998,"¡El héroe de nivel máximo ha regresado!"
999,"Estoy divorciada, pero soy un chaebol"
1000,"The New Gate"
1001,"EL extra de la novela (reboot)"
1002,"¿No es mucho mejor ser una mujer malvada?"
1003,"Sanador devorador de venenos"
1004,"Las conspiraciones del mercenario regresado"
1005,"El asesino reencarnado es un genio de la espada "
1006,"The Rhapsody of Me and Her"
1007,"El hijo menor del maestro de la espada"
1008,"La hija del villano planea huir"
1009,"El Rey Demonio III"
1010,"Cómo sobrevivir siendo un dragón con tiempo límite"
1011,"No quiero ser la nuera adoptiva del duque"
1012,"The Girl Next Door "
1013,"The Girls’ Nest"
1014,"El gran duque del norte"
1015,"Heroe, regresa"
1016,"The Hunter"
1017,"Una princesa que trabaja duro por su favorito"
1018,"Mago infinito"
1019,"El retorno del legendario caballero de la lanza"
1020,"The Lord of No Boundary"
1021,"The Magic Chef of Ice and Fire"
1022,"¡El héroe de nivel máximo ha regresado!"
1023,"Estoy divorciada, pero soy un chaebol"
1024,"The New Gate"
1025,"EL extra de la novela (reboot)"
1026,"¿No es mucho mejor ser una mujer malvada?"
1027,"Sanador devorador de venenos"
1028,"Las conspiraciones del mercenario regresado"
1029,"El asesino reencarnado es un genio de la espada "
1030,"The Rhapsody of Me and Her"
1031,"El hijo menor del maestro de la espada"
1032,"La hija del villano planea huir"
1033,"La voluntad de supervivencia del villano"
1034,"La hermana malvada esconde su riqueza"
1035,"Tokyo Ghoul:re"
1036,"Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakatte Kuru ga Itsunomanika Kaeriuchi ni Shite Ita"
1037,"Tonikaku Kawaii"
1038,"Toru ni Taranai"
1039,"Traditional Job of Washing Girls' Body "
1040,"EL TRANQUILIZANTE DEL TIRANO"
1041,"Trate De Ser La Villana Pero Sali Huyendo Del Tirano"
1042,"Tsuihou Sareta Onimotsu Tamer, Sekai Yuiitsu no Necromancer ni Kakusei Suru"
1043,"Tsuihou Sareta S-kyuu Kanteishi wa Saikyou no Guild wo Tsukuru"
1044,"El caballero pesado reencarnado exiliado no tiene rival en el conocimiento del juego"
1045,"Mi vecina que gana ¥.500 000 me paga ¥.300 000 al mes por decirle “Bienvenida a casa, ¡Hoy también diste lo mejor de ti!”"
1046,"Tsuki ga Michibiku Isekai Douchuu"
1047,"Tu talento es mio"
1048,"Quería confesarme a la recepcionista, y cuando fui al gremio, me convertí en un héroe"
1049,"Sistema de alardeo definitivo "
1050,"Umarekawatta Kensei wa Raku wo Shitai"
1051,"Umareta Chokugo ni Suterareta kedo, Zensei ga Taikensha datta node Yoyuu de Ikitemasu"
1052,"Una Boda de venganza"
1053,"Una forma de protegerte, cariño"
1054,"Bajo Observación: Mis Primeros Amores Y Yo"
1055,"unOrdinaria"
1056,"UQ Holder!"
1057,"La voluntad de supervivencia del villano"
1058,"La hermana malvada esconde su riqueza"
1059,"Tokyo Ghoul:re"
1060,"Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakatte Kuru ga Itsunomanika Kaeriuchi ni Shite Ita"
1061,"Tonikaku Kawaii"
1062,"Toru ni Taranai"
1063,"Traditional Job of Washing Girls' Body "
1064,"EL TRANQUILIZANTE DEL TIRANO"
1065,"Trate De Ser La Villana Pero Sali Huyendo Del Tirano"
1066,"Tsuihou Sareta Onimotsu Tamer, Sekai Yuiitsu no Necromancer ni Kakusei Suru"
1067,"Tsuihou Sareta S-kyuu Kanteishi wa Saikyou no Guild wo Tsukuru"
1068,"El caballero pesado reencarnado exiliado no tiene rival en el conocimiento del juego"
1069,"Mi vecina que gana ¥.500 000 me paga ¥.300 000 al mes por decirle “Bienvenida a casa, ¡Hoy también diste lo mejor de ti!”"
1070,"Tsuki ga Michibiku Isekai Douchuu"
1071,"Tu talento es mio"
1072,"Quería confesarme a la recepcionista, y cuando fui al gremio, me convertí en un héroe"
1073,"Sistema de alardeo definitivo "
1074,"Umarekawatta Kensei wa Raku wo Shitai"
1075,"Umareta Chokugo ni Suterareta kedo, Zensei ga Taikensha datta node Yoyuu de Ikitemasu"
1076,"Una Boda de venganza"
1077,"Una forma de protegerte, cariño"
1078,"Bajo Observación: Mis Primeros Amores Y Yo"
1079,"unOrdinaria"
1080,"UQ Holder!"
1081,"Urban Fairy King"
1082,"Velvet Kiss"
1083,"Ver sus calzones me permite seguir"
1084,"Versatile Mage"
1085,"Versus"
1086,"Very Pure Very Vague"
